person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
31,160000,RENT,8.0,VENTURE,C,3600,15.23,0,0.02,N,7
33,20000,RENT,5.0,EDUCATION,A,3625,6.99,0,0.18,N,9
27,54000,RENT,2.0,EDUCATION,A,3625,7.9,0,0.07,N,6
32,65000,RENT,3.0,PERSONAL,A,3625,6.03,0,0.06,N,8
31,110000,RENT,2.0,PERSONAL,A,3650,9.63,0,0.03,N,6
35,19200,RENT,2.0,VENTURE,A,3675,8.49,1,0.19,N,7
32,25000,RENT,9.0,DEBTCONSOLIDATION,B,3700,9.91,0,0.15,N,6
28,25200,RENT,2.0,EDUCATION,B,3700,9.62,0,0.15,N,8
31,29000,RENT,4.0,PERSONAL,B,3700,9.91,1,0.13,N,7
28,40000,RENT,1.0,PERSONAL,C,3700,15.96,0,0.09,N,8
31,38000,OWN,5.0,VENTURE,B,14000,9.91,0,0.37,N,5
30,38000,MORTGAGE,14.0,PERSONAL,A,6000,6.62,0,0.16,N,5
35,62217,RENT,15.0,EDUCATION,A,3700,10.99,0,0.06,N,8
34,38000,MORTGAGE,12.0,DEBTCONSOLIDATION,B,12775,9.91,0,0.34,N,5
27,70000,RENT,4.0,HOMEIMPROVEMENT,B,3700,10.99,1,0.05,N,5
28,94000,RENT,3.0,EDUCATION,A,3700,7.9,0,0.04,N,9
34,25200,RENT,0.0,PERSONAL,C,3750,12.99,0,0.15,Y,6
30,38000,OWN,14.0,MEDICAL,B,12600,10.99,0,0.33,N,8
32,50000,RENT,0.0,HOMEIMPROVEMENT,A,3775,6.17,0,0.08,N,8
32,13200,RENT,2.0,PERSONAL,A,3800,7.29,1,0.29,N,9
35,38000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,5000,6.62,0,0.13,N,7
32,38000,OWN,2.0,VENTURE,C,4000,14.65,0,0.11,N,9
28,38000,MORTGAGE,6.0,VENTURE,B,10200,10.99,0,0.27,N,10
28,38000,OWN,13.0,VENTURE,A,6425,5.42,0,0.17,N,8
32,68000,RENT,9.0,VENTURE,D,3800,16.89,0,0.06,Y,8
35,38000,MORTGAGE,10.0,VENTURE,A,9600,7.49,0,0.25,N,9
27,38000,OWN,4.0,MEDICAL,A,6500,5.42,0,0.17,N,6
31,38000,OWN,15.0,VENTURE,B,10400,11.49,0,0.27,N,10
28,29950,RENT,4.0,EDUCATION,C,3825,14.27,0,0.13,N,8
32,38000,MORTGAGE,8.0,HOMEIMPROVEMENT,C,8000,13.49,0,0.21,Y,6
33,38000,OWN,4.0,MEDICAL,B,10000,10.99,0,0.26,N,10
31,49000,RENT,2.0,MEDICAL,B,3850,9.62,0,0.08,N,6
28,20292,RENT,3.0,VENTURE,B,3900,12.53,0,0.19,N,9
31,20400,RENT,0.0,MEDICAL,C,3900,14.79,0,0.19,Y,6
32,38000,MORTGAGE,16.0,VENTURE,B,10000,10.37,0,0.26,N,6
28,30000,RENT,4.0,VENTURE,B,3900,11.99,0,0.13,N,8
31,37584,RENT,0.0,EDUCATION,B,3900,10.99,0,0.1,N,8
35,38000,MORTGAGE,1.0,MEDICAL,B,2400,10.37,0,0.06,N,5
28,55000,RENT,2.0,MEDICAL,B,3900,11.99,0,0.07,N,10
29,27000,RENT,10.0,HOMEIMPROVEMENT,D,3975,12.17,1,0.15,N,5
27,12000,RENT,0.0,VENTURE,C,4000,14.22,1,0.33,Y,7
27,32000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,4500,9.99,1,0.14,N,8
29,38000,MORTGAGE,3.0,EDUCATION,D,6000,15.21,0,0.16,Y,9
31,38000,OWN,1.0,PERSONAL,D,13750,15.21,0,0.36,N,5
28,14400,RENT,2.0,MEDICAL,C,4000,13.11,1,0.28,Y,8
31,15000,RENT,2.0,VENTURE,B,4000,11.49,1,0.27,N,6
28,38000,MORTGAGE,5.0,VENTURE,A,8400,7.51,0,0.22,N,7
29,38000,MORTGAGE,8.0,EDUCATION,A,3600,7.14,0,0.09,N,9
30,15000,RENT,2.0,HOMEIMPROVEMENT,D,4000,13.67,1,0.27,Y,7
31,38000,MORTGAGE,2.0,MEDICAL,B,2000,11.36,0,0.05,N,8
30,16500,RENT,0.0,VENTURE,C,4000,14.22,1,0.24,Y,7
31,17000,RENT,2.0,MEDICAL,D,4000,14.59,1,0.24,Y,9
27,17000,RENT,2.0,VENTURE,D,4000,14.42,1,0.24,N,8
35,38000,MORTGAGE,2.0,MEDICAL,B,15000,10.99,0,0.39,N,5
35,32000,MORTGAGE,1.0,DEBTCONSOLIDATION,D,10750,14.96,1,0.34,Y,5
32,18000,RENT,0.0,EDUCATION,D,4000,15.2,1,0.22,N,10
28,18000,RENT,4.0,VENTURE,B,4000,11.12,1,0.22,N,8
31,18000,RENT,6.0,EDUCATION,C,4000,12.84,1,0.22,N,5
29,38000,MORTGAGE,5.0,EDUCATION,A,8000,8.59,0,0.21,N,6
33,38000,MORTGAGE,0.0,EDUCATION,C,2500,13.22,0,0.07,N,6
28,19200,RENT,0.0,DEBTCONSOLIDATION,B,4000,12.69,1,0.21,N,8
34,38000,OWN,1.0,VENTURE,A,10000,8.94,0,0.26,N,6
29,19200,RENT,4.0,PERSONAL,B,4000,10.37,1,0.21,N,6
34,38000,MORTGAGE,9.0,PERSONAL,C,14500,12.84,0,0.38,Y,6
35,19820,RENT,0.0,PERSONAL,B,4000,11.12,1,0.2,N,10
30,19968,RENT,3.0,DEBTCONSOLIDATION,E,4000,16.45,1,0.2,N,9
27,20000,RENT,2.0,MEDICAL,B,4000,10.65,0,0.2,N,8
28,20000,RENT,5.0,DEBTCONSOLIDATION,B,4000,10.99,0,0.2,N,9
27,32000,MORTGAGE,0.0,MEDICAL,C,7500,11.59,1,0.23,Y,9
28,20000,RENT,4.0,PERSONAL,D,4000,14.59,0,0.2,N,9
28,20000,RENT,2.0,HOMEIMPROVEMENT,C,4000,13.11,1,0.2,N,6
27,38000,MORTGAGE,11.0,DEBTCONSOLIDATION,B,5000,9.76,0,0.13,N,5
33,20000,RENT,5.0,PERSONAL,C,4000,13.47,0,0.2,Y,8
29,38000,MORTGAGE,0.0,HOMEIMPROVEMENT,C,2450,10.99,0,0.06,Y,6
27,21000,RENT,5.0,MEDICAL,B,4000,11.49,0,0.19,N,9
29,21000,RENT,1.0,MEDICAL,A,4000,5.79,0,0.19,N,10
30,21300,RENT,1.0,DEBTCONSOLIDATION,C,4000,12.87,0,0.19,Y,7
32,21600,RENT,4.0,DEBTCONSOLIDATION,A,4000,8.07,0,0.19,N,10
29,21864,RENT,1.0,PERSONAL,B,4000,12.42,0,0.18,N,7
27,22000,RENT,1.0,EDUCATION,A,4000,6.39,0,0.18,N,10
32,22800,RENT,1.0,DEBTCONSOLIDATION,B,4000,10.99,0,0.18,N,8
32,23000,RENT,1.0,DEBTCONSOLIDATION,C,4000,14.22,0,0.17,Y,6
27,23400,RENT,2.0,PERSONAL,A,4000,7.49,0,0.17,N,6
31,24000,RENT,0.0,EDUCATION,A,4000,6.76,0,0.17,N,9
27,38004,MORTGAGE,11.0,DEBTCONSOLIDATION,C,6500,13.79,0,0.17,Y,8
31,24000,RENT,2.0,PERSONAL,C,4000,13.48,0,0.17,Y,6
27,24000,RENT,0.0,DEBTCONSOLIDATION,C,4000,12.87,0,0.17,N,10
32,38100,MORTGAGE,0.0,EDUCATION,A,8400,8.38,0,0.22,N,9
29,24960,RENT,13.0,VENTURE,A,4000,5.42,0,0.16,N,6
28,38196,MORTGAGE,5.0,MEDICAL,B,10750,10.75,0,0.28,N,10
30,38220,MORTGAGE,1.0,DEBTCONSOLIDATION,A,9775,10.99,0,0.26,N,10
27,26000,RENT,6.0,MEDICAL,B,4000,10.25,0,0.15,N,10
27,32304,MORTGAGE,6.0,HOMEIMPROVEMENT,A,1200,6.76,1,0.04,N,9
29,26004,RENT,5.0,EDUCATION,B,4000,10.0,1,0.15,N,7
33,38400,MORTGAGE,0.0,VENTURE,B,10000,9.91,0,0.26,N,7
29,26568,RENT,2.0,HOMEIMPROVEMENT,D,4000,16.0,1,0.15,N,8
29,38400,MORTGAGE,0.0,MEDICAL,C,14000,14.27,0,0.36,Y,8
32,27500,RENT,4.0,HOMEIMPROVEMENT,B,4000,10.62,1,0.15,N,7
28,27600,RENT,8.0,DEBTCONSOLIDATION,C,4000,15.23,0,0.14,N,8
29,27996,RENT,4.0,MEDICAL,A,4000,6.92,0,0.14,N,7
33,38400,OWN,0.0,VENTURE,B,16450,10.65,0,0.43,N,8
29,38400,OWN,4.0,VENTURE,B,10000,10.99,0,0.26,N,8
29,28550,RENT,6.0,DEBTCONSOLIDATION,B,4000,10.59,0,0.14,N,10
33,28800,RENT,5.0,MEDICAL,B,4000,9.88,0,0.14,N,5
29,28800,RENT,1.0,VENTURE,C,4000,13.92,1,0.14,N,10
31,38400,OWN,4.0,EDUCATION,D,11000,10.99,0,0.29,Y,8
32,38400,OWN,4.0,MEDICAL,B,2400,9.99,0,0.06,N,7
27,29120,RENT,2.0,EDUCATION,B,4000,10.75,0,0.14,N,5
35,38400,MORTGAGE,0.0,EDUCATION,A,5000,10.99,0,0.13,N,9
27,30000,RENT,6.0,EDUCATION,B,4000,12.69,1,0.13,N,7
34,30000,RENT,2.0,PERSONAL,A,4000,7.51,0,0.13,N,7
30,30000,RENT,1.0,MEDICAL,C,4000,13.99,0,0.13,Y,6
34,30000,RENT,0.0,MEDICAL,B,4000,9.63,0,0.13,N,6
27,38400,MORTGAGE,3.0,DEBTCONSOLIDATION,C,15000,12.68,0,0.39,N,5
35,38400,MORTGAGE,1.0,VENTURE,B,9500,10.36,0,0.25,N,6
34,38400,MORTGAGE,4.0,EDUCATION,B,6500,9.25,0,0.17,N,10
33,38400,OWN,1.0,EDUCATION,D,8000,15.58,0,0.21,Y,7
27,30000,RENT,6.0,MEDICAL,B,4000,10.39,0,0.13,N,9
28,30996,RENT,7.0,MEDICAL,B,4000,10.65,0,0.13,N,5
27,31000,RENT,0.0,MEDICAL,B,4000,10.74,0,0.13,N,7
28,31150,RENT,4.0,MEDICAL,B,4000,11.49,0,0.13,N,7
30,38400,MORTGAGE,14.0,DEBTCONSOLIDATION,A,16750,7.88,0,0.44,N,5
28,38400,MORTGAGE,0.0,MEDICAL,A,10000,10.99,0,0.26,N,6
32,32004,RENT,16.0,MEDICAL,B,4000,11.49,0,0.12,N,9
33,32004,RENT,3.0,DEBTCONSOLIDATION,A,4000,8.32,0,0.12,N,7
27,32160,RENT,1.0,MEDICAL,D,4000,15.99,1,0.12,N,9
27,33000,RENT,5.0,MEDICAL,A,4000,5.99,0,0.12,N,8
27,33000,RENT,7.0,EDUCATION,A,4000,6.76,0,0.12,N,9
30,33280,RENT,1.0,MEDICAL,C,4000,13.79,0,0.12,N,9
31,33600,RENT,0.0,MEDICAL,B,4000,11.49,0,0.12,N,5
27,34000,RENT,10.0,MEDICAL,D,4000,17.19,1,0.12,Y,9
32,34000,RENT,4.0,VENTURE,A,4000,7.74,0,0.12,N,10
30,34000,RENT,0.0,VENTURE,B,4000,10.95,0,0.12,N,10
32,34200,RENT,0.0,VENTURE,C,4000,13.48,0,0.12,Y,9
33,34400,RENT,6.0,VENTURE,B,4000,10.25,0,0.12,N,9
29,38600,OWN,9.0,VENTURE,C,1600,12.84,0,0.04,Y,7
31,35000,RENT,1.0,VENTURE,B,4000,10.65,0,0.11,N,5
29,35000,RENT,6.0,EDUCATION,C,4000,15.23,0,0.11,Y,9
29,35000,RENT,1.0,MEDICAL,A,4000,5.99,0,0.11,N,6
34,38769,MORTGAGE,3.0,DEBTCONSOLIDATION,A,2400,8.9,0,0.06,N,6
35,35000,RENT,13.0,MEDICAL,C,4000,13.35,0,0.11,N,8
33,35000,RENT,0.0,MEDICAL,A,4000,7.88,0,0.11,N,5
28,29004,RENT,0.0,PERSONAL,E,4000,16.45,1,0.14,N,10
28,35004,RENT,2.0,EDUCATION,B,4000,12.53,0,0.11,N,5
31,38970,MORTGAGE,4.0,MEDICAL,C,5750,12.68,0,0.15,Y,7
33,39000,OWN,0.0,VENTURE,B,10000,12.42,0,0.26,N,7
28,35600,RENT,3.0,EDUCATION,A,4000,7.49,0,0.11,N,6
31,35600,RENT,0.0,MEDICAL,C,4000,13.61,0,0.11,N,5
27,36000,RENT,1.0,MEDICAL,C,4000,10.99,0,0.11,N,10
28,36000,RENT,1.0,DEBTCONSOLIDATION,B,4000,12.42,0,0.11,N,10
28,33000,MORTGAGE,9.0,PERSONAL,A,4000,7.9,1,0.12,N,8
29,33000,MORTGAGE,8.0,EDUCATION,B,5600,11.71,1,0.17,N,6
31,36000,RENT,4.0,MEDICAL,C,4000,13.8,0,0.11,Y,9
34,36000,RENT,1.0,MEDICAL,C,4000,13.61,0,0.11,N,10
27,39000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,6400,10.99,0,0.16,N,10
35,39000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,15000,10.99,0,0.38,N,9
32,37400,RENT,0.0,DEBTCONSOLIDATION,B,4000,10.38,0,0.11,N,7
33,38196,RENT,1.0,MEDICAL,B,4000,10.0,0,0.1,N,5
29,39000,MORTGAGE,12.0,PERSONAL,A,16000,5.99,0,0.41,N,8
30,39000,RENT,6.0,MEDICAL,C,4000,15.96,0,0.1,N,9
27,39000,RENT,1.0,PERSONAL,B,4000,10.74,0,0.1,N,9
35,33000,RENT,0.0,HOMEIMPROVEMENT,E,4000,16.32,1,0.12,N,10
34,33456,RENT,2.0,EDUCATION,E,4000,16.45,1,0.12,N,5
30,39996,RENT,2.0,DEBTCONSOLIDATION,C,4000,12.99,0,0.1,Y,9
29,39996,RENT,0.0,PERSONAL,C,4000,10.99,0,0.1,N,9
32,39000,MORTGAGE,4.0,VENTURE,A,16700,7.51,0,0.43,N,8
29,33996,RENT,11.0,EDUCATION,C,4000,13.47,1,0.12,N,7
30,34000,RENT,6.0,DEBTCONSOLIDATION,C,4000,13.49,1,0.12,N,5
32,40000,RENT,1.0,MEDICAL,C,4000,13.49,0,0.1,Y,8
32,40000,RENT,2.0,EDUCATION,B,4000,9.99,0,0.1,N,7
33,40000,RENT,2.0,DEBTCONSOLIDATION,A,4000,7.88,0,0.1,N,10
33,40000,RENT,4.0,VENTURE,B,4000,10.99,0,0.1,N,7
29,40000,RENT,7.0,PERSONAL,C,4000,12.53,0,0.1,N,10
32,40000,RENT,2.0,MEDICAL,C,4000,13.79,0,0.1,N,6
27,39000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,6900,12.87,0,0.18,N,9
27,34800,RENT,2.0,VENTURE,D,4000,14.54,1,0.11,Y,7
31,40860,RENT,0.0,VENTURE,A,4000,10.99,0,0.1,N,7
31,41000,RENT,7.0,VENTURE,B,4000,10.99,0,0.1,N,8
31,41000,RENT,1.0,MEDICAL,B,4000,10.0,0,0.1,N,10
29,39000,MORTGAGE,6.0,MEDICAL,A,7100,8.32,0,0.18,N,5
27,33000,MORTGAGE,8.0,EDUCATION,D,9000,12.49,1,0.27,Y,8
32,42000,RENT,6.0,PERSONAL,B,4000,11.12,0,0.1,N,5
33,42000,RENT,2.0,PERSONAL,A,4000,6.39,0,0.1,N,9
30,42000,RENT,1.0,DEBTCONSOLIDATION,A,4000,7.88,0,0.1,N,6
27,43000,RENT,11.0,EDUCATION,D,4000,16.29,0,0.09,Y,9
29,39432,MORTGAGE,6.0,EDUCATION,B,8000,11.86,0,0.2,N,6
27,39480,MORTGAGE,2.0,EDUCATION,C,7200,13.79,0,0.18,N,8
27,37200,RENT,4.0,EDUCATION,D,4000,17.27,1,0.11,N,9
32,45576,RENT,1.0,VENTURE,B,4000,10.99,0,0.09,N,9
28,39600,RENT,4.0,PERSONAL,C,4000,12.61,1,0.1,N,10
28,39500,MORTGAGE,11.0,EDUCATION,A,11000,7.14,0,0.28,N,8
29,46000,RENT,6.0,VENTURE,B,4000,9.99,0,0.09,N,9
28,41000,RENT,11.0,PERSONAL,E,4000,18.64,1,0.1,N,8
29,39500,MORTGAGE,8.0,VENTURE,A,5000,7.74,0,0.13,N,8
33,39504,MORTGAGE,17.0,EDUCATION,A,3000,7.37,0,0.08,N,5
30,39552,MORTGAGE,2.0,VENTURE,B,12375,10.37,0,0.31,N,9
30,48000,RENT,7.0,PERSONAL,A,4000,10.99,0,0.08,N,5
33,48000,RENT,0.0,MEDICAL,C,4000,14.65,0,0.08,N,5
29,39600,MORTGAGE,0.0,EDUCATION,B,5600,10.65,0,0.14,N,8
27,48000,RENT,7.0,PERSONAL,B,4000,9.62,0,0.08,N,10
28,48000,RENT,7.0,MEDICAL,C,4000,14.35,0,0.08,N,8
34,39600,MORTGAGE,16.0,PERSONAL,A,2400,6.03,0,0.06,N,9
32,39600,MORTGAGE,0.0,HOMEIMPROVEMENT,D,1500,15.99,0,0.04,N,8
28,48000,RENT,2.0,DEBTCONSOLIDATION,A,4000,10.99,0,0.08,N,7
34,39600,MORTGAGE,14.0,VENTURE,A,6000,5.99,0,0.15,N,5
31,48000,RENT,0.0,MEDICAL,C,4000,13.85,0,0.08,Y,6
27,39600,OWN,7.0,HOMEIMPROVEMENT,A,9900,6.54,0,0.25,N,5
30,39600,MORTGAGE,5.0,DEBTCONSOLIDATION,B,3000,10.38,0,0.08,N,10
34,48000,RENT,0.0,EDUCATION,A,4000,8.0,0,0.08,N,9
33,42804,RENT,17.0,EDUCATION,C,4000,12.73,1,0.09,Y,7
27,48996,RENT,2.0,DEBTCONSOLIDATION,A,4000,9.32,0,0.08,N,9
27,49000,RENT,11.0,MEDICAL,B,4000,10.59,0,0.08,N,8
27,39600,MORTGAGE,11.0,DEBTCONSOLIDATION,A,4800,6.76,0,0.12,N,9
31,50000,RENT,0.0,VENTURE,A,4000,6.62,0,0.08,N,8
28,39600,MORTGAGE,2.0,DEBTCONSOLIDATION,B,5000,12.53,0,0.13,N,6
33,39600,MORTGAGE,0.0,PERSONAL,A,3000,7.68,0,0.08,N,7
28,50000,RENT,1.0,HOMEIMPROVEMENT,B,4000,10.59,0,0.08,N,10
30,39750,MORTGAGE,3.0,HOMEIMPROVEMENT,B,1425,10.37,0,0.04,N,5
35,50000,RENT,0.0,MEDICAL,C,4000,13.22,0,0.08,Y,5
29,44000,RENT,1.0,EDUCATION,D,4000,12.36,1,0.09,Y,8
29,39960,MORTGAGE,13.0,EDUCATION,D,11000,16.49,0,0.28,N,6
30,39962,MORTGAGE,5.0,DEBTCONSOLIDATION,B,3200,9.7,0,0.08,N,7
28,33996,MORTGAGE,5.0,PERSONAL,A,12000,10.99,1,0.35,N,8
31,52000,RENT,1.0,MEDICAL,A,4000,7.49,0,0.08,N,5
28,52000,RENT,0.0,HOMEIMPROVEMENT,B,4000,10.75,0,0.08,N,8
27,52600,RENT,3.0,VENTURE,E,4000,17.39,0,0.08,Y,7
27,47000,RENT,2.0,HOMEIMPROVEMENT,D,4000,15.33,1,0.09,Y,10
27,48000,RENT,2.0,EDUCATION,A,4000,6.03,1,0.08,N,6
27,54000,RENT,3.0,EDUCATION,B,4000,10.74,0,0.07,N,5
27,54000,RENT,4.0,PERSONAL,C,4000,12.61,0,0.07,Y,6
27,48996,RENT,1.0,DEBTCONSOLIDATION,D,4000,14.61,1,0.08,Y,6
29,55200,RENT,13.0,HOMEIMPROVEMENT,B,4000,10.59,0,0.07,N,10
27,55200,RENT,0.0,EDUCATION,A,4000,6.76,0,0.07,N,10
30,39996,MORTGAGE,2.0,PERSONAL,B,10000,10.75,0,0.25,N,8
31,39996,OWN,8.0,HOMEIMPROVEMENT,C,4000,14.35,0,0.1,Y,9
31,56000,RENT,9.0,HOMEIMPROVEMENT,A,4000,5.79,0,0.07,N,9
28,56800,RENT,2.0,VENTURE,A,4000,7.88,0,0.07,N,9
30,39996,MORTGAGE,8.0,MEDICAL,C,10000,12.73,0,0.25,N,6
27,58000,RENT,2.0,EDUCATION,B,4000,9.67,0,0.07,N,9
32,60000,RENT,3.0,HOMEIMPROVEMENT,B,4000,10.99,0,0.07,N,10
29,60000,RENT,0.0,HOMEIMPROVEMENT,A,4000,7.88,0,0.07,N,6
31,39996,MORTGAGE,3.0,VENTURE,B,9600,11.26,0,0.24,N,7
29,60000,RENT,0.0,VENTURE,A,4000,7.88,0,0.07,N,5
35,60000,RENT,0.0,DEBTCONSOLIDATION,C,4000,13.98,0,0.07,N,7
29,33996,OTHER,0.0,DEBTCONSOLIDATION,E,9000,10.99,1,0.26,Y,9
28,61500,RENT,1.0,HOMEIMPROVEMENT,B,4000,10.95,0,0.07,N,8
35,63000,RENT,3.0,VENTURE,B,4000,11.14,0,0.06,N,8
27,63500,RENT,3.0,PERSONAL,B,4000,10.37,0,0.06,N,9
33,57700,RENT,17.0,HOMEIMPROVEMENT,C,4000,10.99,1,0.07,Y,7
27,64200,RENT,2.0,PERSONAL,B,4000,9.25,0,0.06,N,5
27,65000,RENT,9.0,PERSONAL,A,4000,6.99,0,0.06,N,5
27,65000,RENT,2.0,HOMEIMPROVEMENT,A,4000,5.99,0,0.06,N,5
29,65000,RENT,3.0,VENTURE,A,4000,7.74,0,0.06,N,6
33,65000,RENT,1.0,MEDICAL,C,4000,12.87,0,0.06,N,7
28,40000,MORTGAGE,9.0,PERSONAL,B,19200,9.91,0,0.48,N,9
30,59000,RENT,4.0,PERSONAL,A,4000,8.94,1,0.07,N,7
33,68000,RENT,3.0,EDUCATION,B,4000,10.99,0,0.06,N,10
29,70000,RENT,0.0,PERSONAL,B,4000,10.99,0,0.06,N,5
28,34000,MORTGAGE,12.0,EDUCATION,D,10000,16.77,1,0.29,Y,7
29,72000,RENT,3.0,HOMEIMPROVEMENT,E,4000,18.79,0,0.06,N,6
32,72000,RENT,6.0,HOMEIMPROVEMENT,B,4000,10.0,0,0.06,N,6
31,72000,RENT,15.0,EDUCATION,B,4000,9.99,0,0.06,N,5
27,40000,MORTGAGE,7.0,HOMEIMPROVEMENT,B,14675,12.69,0,0.37,N,10
31,75000,RENT,4.0,MEDICAL,C,4000,13.49,0,0.05,Y,8
29,75000,RENT,2.0,DEBTCONSOLIDATION,A,4000,8.49,0,0.05,N,6
29,75000,RENT,4.0,HOMEIMPROVEMENT,C,4000,12.68,0,0.05,N,5
30,40000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,8600,10.65,0,0.21,N,6
32,75250,RENT,1.0,DEBTCONSOLIDATION,C,4000,12.99,0,0.05,N,7
33,78000,RENT,5.0,MEDICAL,A,4000,7.14,0,0.05,N,7
32,78000,RENT,1.0,MEDICAL,B,4000,9.88,0,0.05,N,6
27,80000,RENT,3.0,DEBTCONSOLIDATION,B,4000,12.69,0,0.05,N,8
28,34000,MORTGAGE,2.0,MEDICAL,B,8000,12.69,1,0.24,N,9
29,34000,MORTGAGE,0.0,MEDICAL,D,10200,17.27,1,0.3,Y,5
32,82350,RENT,16.0,MEDICAL,B,4000,9.91,0,0.05,N,9
33,84996,RENT,2.0,EDUCATION,A,4000,8.59,0,0.05,N,6
27,86095,RENT,5.0,HOMEIMPROVEMENT,C,4000,13.99,0,0.05,N,8
27,34000,MORTGAGE,6.0,HOMEIMPROVEMENT,B,8875,10.65,1,0.26,N,9
28,90000,RENT,0.0,VENTURE,C,4000,13.49,0,0.04,N,8
31,40000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,4625,12.42,0,0.12,N,5
31,91000,RENT,12.0,EDUCATION,A,4000,7.66,0,0.04,N,6
32,95000,RENT,16.0,HOMEIMPROVEMENT,A,4000,7.49,0,0.04,N,8
30,96000,RENT,1.0,VENTURE,B,4000,10.75,0,0.04,N,5
29,100000,RENT,7.0,HOMEIMPROVEMENT,B,4000,10.99,0,0.04,N,7
31,40000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,14000,6.03,0,0.35,N,7
27,79050,RENT,11.0,MEDICAL,D,4000,14.46,1,0.04,N,9
30,40000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,3000,11.71,0,0.07,N,7
32,107000,RENT,4.0,MEDICAL,C,4000,13.98,0,0.04,N,7
32,96000,RENT,14.0,DEBTCONSOLIDATION,E,4000,17.93,1,0.04,Y,9
28,98000,RENT,6.0,EDUCATION,A,4000,7.51,1,0.04,N,7
28,110000,RENT,3.0,DEBTCONSOLIDATION,B,4000,12.18,0,0.04,N,9
32,115000,RENT,2.0,EDUCATION,B,4000,12.69,0,0.03,N,10
28,125000,RENT,1.0,DEBTCONSOLIDATION,C,4000,13.35,0,0.03,Y,5
28,135000,RENT,5.0,VENTURE,B,4000,12.42,0,0.03,N,5
27,138000,RENT,2.0,DEBTCONSOLIDATION,B,4000,11.71,1,0.03,N,10
29,40000,MORTGAGE,0.0,EDUCATION,A,10625,6.62,0,0.27,N,5
30,34000,MORTGAGE,8.0,PERSONAL,A,12000,10.99,1,0.35,N,10
28,21000,RENT,0.0,PERSONAL,D,4200,15.21,1,0.2,Y,10
31,26400,RENT,7.0,PERSONAL,B,4200,10.99,0,0.16,N,9
28,28800,RENT,0.0,MEDICAL,A,4200,7.51,0,0.15,N,5
31,40000,OWN,2.0,EDUCATION,B,2200,10.99,0,0.06,N,7
27,20000,RENT,0.0,DEBTCONSOLIDATION,D,4350,16.29,1,0.22,Y,7
28,40000,MORTGAGE,1.0,VENTURE,C,2400,13.49,0,0.06,N,10
29,70000,RENT,2.0,PERSONAL,A,4350,10.99,0,0.06,N,8
35,78000,RENT,1.0,PERSONAL,C,4350,15.27,1,0.06,N,6
32,42500,RENT,3.0,PERSONAL,C,4375,12.23,0,0.1,Y,5
27,96000,RENT,0.0,DEBTCONSOLIDATION,B,4375,8.88,0,0.05,N,7
35,130000,RENT,6.0,VENTURE,B,4375,10.99,0,0.03,N,7
29,20064,RENT,3.0,MEDICAL,C,4400,13.92,0,0.22,Y,7
31,24000,RENT,0.0,VENTURE,D,4400,15.62,1,0.18,Y,8
28,40000,MORTGAGE,12.0,HOMEIMPROVEMENT,A,15000,5.99,0,0.38,N,9
31,30000,RENT,10.0,VENTURE,D,4400,15.62,0,0.15,N,8
30,40000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,9600,8.49,0,0.24,N,10
29,30000,RENT,3.0,MEDICAL,B,4400,11.49,0,0.15,N,6
33,37440,RENT,5.0,PERSONAL,B,4400,11.71,0,0.12,N,10
32,52256,RENT,13.0,PERSONAL,B,4400,10.99,0,0.08,N,5
29,40000,MORTGAGE,13.0,VENTURE,A,1400,5.99,0,0.04,N,9
30,54000,RENT,14.0,PERSONAL,D,4425,17.49,0,0.08,Y,9
28,40000,MORTGAGE,12.0,HOMEIMPROVEMENT,A,11200,5.42,0,0.28,N,9
29,40000,MORTGAGE,9.0,VENTURE,A,5000,6.99,0,0.13,N,9
32,40000,MORTGAGE,12.0,EDUCATION,B,9000,10.59,0,0.23,N,7
28,40000,OWN,2.0,EDUCATION,A,3600,6.99,0,0.09,N,10
29,13200,RENT,3.0,VENTURE,D,4475,16.89,1,0.34,N,9
28,43680,RENT,3.0,EDUCATION,C,4475,15.27,0,0.1,N,8
29,12000,RENT,1.0,EDUCATION,D,4500,15.05,1,0.38,N,9
27,40000,MORTGAGE,6.0,HOMEIMPROVEMENT,A,4200,5.99,0,0.1,N,5
33,40000,MORTGAGE,12.0,PERSONAL,A,3200,5.42,0,0.08,N,8
32,34000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,7500,5.99,1,0.22,N,7
28,40000,MORTGAGE,2.0,VENTURE,B,5000,10.99,0,0.13,N,10
32,40000,MORTGAGE,16.0,DEBTCONSOLIDATION,A,16000,5.99,0,0.4,N,10
33,40000,MORTGAGE,17.0,PERSONAL,C,6000,12.68,0,0.15,Y,9
